"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","3","1","2","Testing if colour makes a difference to the reaction."
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","4","1","3","Testing if 3 rocks rather than 2 has same reaction."
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","5","1","2","Testing if removing purple rock has different reaction"
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","6","1","2","Checking if shape of rock makes a difference. "
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","7","1","2","Testing if long rocks have different reaction. "
"61","16","There are exactly two triangle-shaped rocks.","11","Shape","2","3","8","1","2","To confirm theory
"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","1","1","1","NULL"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","2","2","1","I went for 3 green blocks as before"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","3","1","3","I went for 3 same shaped blocks"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","4","1","1","I tried 3 shapes as in the first part"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","5","1","1","I tried the last colour with the same shapes as previously"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","6","1","1","I tried the same 3 again "
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","7","1","1","This worked previously so I tried it again"
"62","21","There are exactly three stick-shaped rocks.","16","Shape","1","1","8","1","1","I tried 3 x same shape but a different one than previously"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","1","1","1","NULL"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","2","1","1","I copied the colour and shape of the first block"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","3","1","1","I tried the same colour but a different shape"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","4","1","1","I tried the same shape but a different colour"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","5","1","1","I tried the same shape but a different colour"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","6","1","1","I tried the same shape and colour x 2"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","7","1","1","I tried the same colour but a different shape"
"62","2","There is exactly one square-shaped rock.","6","Shape","1","2","8","1","1","I duplicated the first test"
"62","10","There are exactly two red rocks.","7","Colour","1","3","1","1","1","NULL"
"62","10","There are exactly two red rocks.","7","Colour","1","3","2","1","1","2 x triangles as previously but in a different colour"
"62","10","There are exactly two red rocks.","7","Colour","1","3","3","2","1","Trying 3 different pieces ofthe same colour"
"62","10","There are exactly two red rocks.","7","Colour","1","3","4","1","1","1 triangular shape rather than 2"
"62","10","There are exactly two red rocks.","7","Colour","1","3","5","1","1","Trying 2 shapes the same size but different shape"
"62","10","There are exactly two red rocks.","7","Colour","1","3","6","1","1","Tkrying 2 shapes as previously but a different colour"
"62","10","There are exactly two red rocks.","7","Colour","1","3","7","1","1","trying 2 different coloured blocks"
"62","10","There are exactly two red rocks.","7","Colour","1","3","8","1","1","2 blocks ofthe same colour different shape"
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","1","1","1","NULL"
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","2","2","2","I'm thinking the rule might be exactly one red rock or exactly one stick shape - if so I expect to get a yellow star on this one."
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","3","1","1","I am doing a non stick shape red rock to show whether or not the rule is exactly one red rock"
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","4","1","1","I am now doing a non red stick shape to show if the rule is exactly one stick shape."
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","5","2","2","As I have more pieces but only one stick shape I expect it to show radiation."
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","6","2","2","I am confident the rule is exactly one stick shape - so I expect this to not show radiaiton.
"
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","7","1","2","This is the first time i've used more than one stick shape - I expect it to show non radiation."
"63","0","There is exactly one stick-shaped rock.","4","Shape","3","1","8","2","2","Again, just to confirm that with two sticks and one other shape expecting not to see radiation to confirm my theory the rule is one stick shape."
"63","12","There are exactly two green rocks.","8","Colour","3","2","1","1","1","NULL"
"63","12","There are exactly two green rocks.","8","Colour","3","2","2","1","1","Have kept to two stick shapes but changed the colour to help see if the colour green is part of the rule."
"63","12","There are exactly two green rocks.","8","Colour","3","2","3","1","1","By having just one green stick shape I'll be able to see if there is a difference in result of having one or two."
"63","12","There are exactly two green rocks.","8","Colour","3","2","4","2","1","I now think the rule may be exactly two green shapes, so the above (non-sticks) will help firm this up - I expect it to show radiation."
"63","12","There are exactly two green rocks.","8","Colour","3","2","5","3","3","Testing out a different combo, but with only one green shape - so I expect to not see radiation."
"63","12","There are exactly two green rocks.","8","Colour","3","2","6","2","2","A different composition, but with two green shapes I expect to see radiation."
"63","12","There are exactly two green rocks.","8","Colour","3","2","7","2","1","The first time with three green shapes - I expect to not see radiation (as not exactly two green shapes)"
"63","12","There are exactly two green rocks.","8","Colour","3","2","8","1","2","Another type of combination to firm up my two green shape theory - expect to see radiation."
"63","26","There are exactly three purple rocks.","15","Colour","3","3","1","1","1","NULL"
"63","26","There are exactly three purple rocks.","15","Colour","3","3","2","1","1","By only changing the colour it helps me determine whether the rule involves shape or colour."
"63","26","There are exactly three purple rocks.","15","Colour","3","3","3","1","1","I believe the rule involves blue shapes but I don't know how many - by testing two I'll narrow it down."
"63","26","There are exactly three purple rocks.","15","Colour","3","3","4","2","1","I think the rule must be three blue shapes. I have selected 3 blue non squares to help firm this up - I expect to see radiation."
"63","26","There are exactly three purple rocks.","15","Colour","3","3","5","3","1","Have selected three green shapes - expected to not see radiation."
"63","26","There are exactly three purple rocks.","15","Colour","3","3","6","1","1","Just selecting three blue shapes none of which are squares to confirm 3 blue theory - expect to see radiation"
"63","26","There are exactly three purple rocks.","15","Colour","3","3","7","1","1","Fairly confident in my theory now, but testing three green squares as an alternative - expect not to see radiation"
"63","26","There are exactly three purple rocks.","15","Colour","3","3","8","3","2","A different combo of two blue plus one non-blue - expect not to see radiation."
